study_accession	experiment_accession	experiment_title	experiment_desc	organism_taxid 	organism_name	library_strategy	library_source	library_selection	sample_accession	sample_title	instrument	total_spots	total_size	run_accession	run_total_spots	run_total_bases
ERP121228	ERX4078776	GridION sequencing; COG-UK/CAMB-7ADBF/CAMB:20200414_1226_X1_FAN22241_117d0976	GridION sequencing; COG-UK/CAMB-7ADBF/CAMB:20200414_1226_X1_FAN22241_117d0976	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535699		GridION	199572	85979710	ERR4082614	199572	101791157
ERP121228	ERX4078775	GridION sequencing; COG-UK/CAMB-7ADA0/CAMB:20200414_1226_X1_FAN22241_117d0976	GridION sequencing; COG-UK/CAMB-7ADA0/CAMB:20200414_1226_X1_FAN22241_117d0976	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535698		GridION	129670	56088397	ERR4082613	129670	66110601
ERP121228	ERX4078774	GridION sequencing; COG-UK/CAMB-7AD91/CAMB:20200414_1226_X1_FAN22241_117d0976	GridION sequencing; COG-UK/CAMB-7AD91/CAMB:20200414_1226_X1_FAN22241_117d0976	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535697		GridION	44306	19194069	ERR4082612	44306	22541690
ERP121228	ERX4078773	GridION sequencing; COG-UK/CAMB-7AD82/CAMB:20200414_1226_X1_FAN22241_117d0976	GridION sequencing; COG-UK/CAMB-7AD82/CAMB:20200414_1226_X1_FAN22241_117d0976	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535696		GridION	244043	105183958	ERR4082611	244043	124365032
ERP121228	ERX4078772	GridION sequencing; COG-UK/CAMB-7AD64/CAMB:20200414_1226_X1_FAN22241_117d0976	GridION sequencing; COG-UK/CAMB-7AD64/CAMB:20200414_1226_X1_FAN22241_117d0976	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535695		GridION	251646	108189564	ERR4082610	251646	128019471
ERP121228	ERX4078771	GridION sequencing; COG-UK/CAMB-7AD55/CAMB:20200414_1226_X1_FAN22241_117d0976	GridION sequencing; COG-UK/CAMB-7AD55/CAMB:20200414_1226_X1_FAN22241_117d0976	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535694		GridION	196097	84352035	ERR4082609	196097	99790472
ERP121228	ERX4078770	GridION sequencing; COG-UK/CAMB-7AD46/CAMB:20200414_1226_X1_FAN22241_117d0976	GridION sequencing; COG-UK/CAMB-7AD46/CAMB:20200414_1226_X1_FAN22241_117d0976	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535693		GridION	288608	124599771	ERR4082608	288608	147099102
ERP121228	ERX4078769	GridION sequencing; COG-UK/CAMB-7AD37/CAMB:20200414_1226_X1_FAN22241_117d0976	GridION sequencing; COG-UK/CAMB-7AD37/CAMB:20200414_1226_X1_FAN22241_117d0976	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535692		GridION	91012	39343278	ERR4082607	91012	46411464
ERP121228	ERX4078768	GridION sequencing; COG-UK/CAMB-7AD28/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7AD28/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535691		GridION	208005	89685674	ERR4082606	208005	106893894
ERP121228	ERX4078767	GridION sequencing; COG-UK/CAMB-7AD0A/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7AD0A/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535690		GridION	111861	48353199	ERR4082605	111861	57477163
ERP121228	ERX4078766	GridION sequencing; COG-UK/CAMB-7ACFE/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7ACFE/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535689		GridION	273629	117765014	ERR4082604	273629	140587493
ERP121228	ERX4078765	GridION sequencing; COG-UK/CAMB-7ACD0/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7ACD0/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535688		GridION	281149	120934707	ERR4082603	281149	144407726
ERP121228	ERX4078763	GridION sequencing; COG-UK/CAMB-7ACB2/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7ACB2/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535686		GridION	307881	132282878	ERR4082602	307881	158024706
ERP121228	ERX4078762	GridION sequencing; COG-UK/CAMB-7ACA3/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7ACA3/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535685		GridION	228554	99357619	ERR4082601	228554	117790199
ERP121228	ERX4078761	GridION sequencing; COG-UK/CAMB-7AC94/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AC94/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535684		GridION	169783	73779328	ERR4082600	169783	87379560
ERP121228	ERX4078760	GridION sequencing; COG-UK/CAMB-7AC85/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AC85/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535683		GridION	104492	45712529	ERR4082599	104492	53932123
ERP121228	ERX4078759	GridION sequencing; COG-UK/CAMB-7AC76/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AC76/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535682		GridION	287849	124787890	ERR4082598	287849	148017776
ERP121228	ERX4078758	GridION sequencing; COG-UK/CAMB-7AC67/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AC67/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535681		GridION	173539	75456033	ERR4082597	173539	89260204
ERP121228	ERX4078757	GridION sequencing; COG-UK/CAMB-7AC58/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AC58/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535680		GridION	242931	105726683	ERR4082596	242931	125162138
ERP121228	ERX4078756	GridION sequencing; COG-UK/CAMB-7AC49/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AC49/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535679		GridION	199041	86529112	ERR4082595	199041	102510167
ERP121228	ERX4078745	GridION sequencing; COG-UK/CAMB-7AC3A/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AC3A/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535678		GridION	282483	122728375	ERR4082563	282483	145577289
ERP121228	ERX4078744	GridION sequencing; COG-UK/CAMB-7AC2B/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AC2B/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535677		GridION	183158	79874055	ERR4082562	183158	94304150
ERP121228	ERX4078742	GridION sequencing; COG-UK/CAMB-7AC0D/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AC0D/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535675		GridION	213626	92880251	ERR4082561	213626	110020572
ERP121228	ERX4078741	GridION sequencing; COG-UK/CAMB-7ABF1/CAMB:20200415_1235_X3_FAN42621_19a7c2db	GridION sequencing; COG-UK/CAMB-7ABF1/CAMB:20200415_1235_X3_FAN42621_19a7c2db	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535674		GridION	108098	47164215	ERR4082560	108098	55523766
ERP121228	ERX4078740	GridION sequencing; COG-UK/CAMB-7ABC4/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7ABC4/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535672		GridION	294706	126348656	ERR4082559	294706	150915562
ERP121228	ERX4078739	GridION sequencing; COG-UK/CAMB-7ABB5/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7ABB5/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535671		GridION	200829	86442286	ERR4082558	200829	103168545
ERP121228	ERX4078738	GridION sequencing; COG-UK/CAMB-7ABA6/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7ABA6/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535670		GridION	200602	86297305	ERR4082557	200602	102953216
ERP121228	ERX4078737	GridION sequencing; COG-UK/CAMB-7AB97/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7AB97/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535669		GridION	372502	159673266	ERR4082556	372502	190736153
ERP121228	ERX4078736	GridION sequencing; COG-UK/CAMB-7AB88/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7AB88/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535668		GridION	51214	22276438	ERR4082555	51214	26357365
ERP121228	ERX4078734	GridION sequencing; COG-UK/CAMB-7AB79/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7AB79/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535667		GridION	185795	79654998	ERR4082554	185795	95197628
ERP121228	ERX4078733	GridION sequencing; COG-UK/CAMB-7AB3D/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7AB3D/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535666		GridION	336287	144900595	ERR4082552	336287	172675918
ERP121228	ERX4078732	GridION sequencing; COG-UK/CAMB-7AB2E/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AB2E/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535665		GridION	108380	47273397	ERR4082551	108380	55897098
ERP121228	ERX4078731	GridION sequencing; COG-UK/CAMB-7AB00/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AB00/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535663		GridION	151734	65820882	ERR4082550	151734	77898178
ERP121228	ERX4078730	GridION sequencing; COG-UK/CAMB-7AAF4/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AAF4/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535662		GridION	186329	80913690	ERR4082549	186329	95815551
ERP121228	ERX4078729	GridION sequencing; COG-UK/CAMB-7AAD6/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AAD6/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535661		GridION	316637	137602254	ERR4082548	316637	163091774
ERP121228	ERX4078728	GridION sequencing; COG-UK/CAMB-7AAC7/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AAC7/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535660		GridION	80970	35308268	ERR4082547	80970	41707495
ERP121228	ERX4078727	GridION sequencing; COG-UK/CAMB-7AAB8/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AAB8/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535659		GridION	324143	140919491	ERR4082546	324143	166894126
ERP121228	ERX4078726	GridION sequencing; COG-UK/CAMB-7AAA9/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AAA9/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535658		GridION	155406	67793210	ERR4082545	155406	80075447
ERP121228	ERX4078725	GridION sequencing; COG-UK/CAMB-7AA8B/CAMB:20200412_2005_X4_FAN41812_6468faf5	GridION sequencing; COG-UK/CAMB-7AA8B/CAMB:20200412_2005_X4_FAN41812_6468faf5	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535657		GridION	407524	177214982	ERR4082544	407524	209865447
ERP121228	ERX4078724	GridION sequencing; COG-UK/CAMB-7AA6D/CAMB:20200415_1428_X4_FAN22380_3f3d1ff3	GridION sequencing; COG-UK/CAMB-7AA6D/CAMB:20200415_1428_X4_FAN22380_3f3d1ff3	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535655		GridION	127705	55244778	ERR4082543	127705	65275991
ERP121228	ERX4078723	GridION sequencing; COG-UK/CAMB-7AA4F/CAMB:20200415_1428_X4_FAN22380_3f3d1ff3	GridION sequencing; COG-UK/CAMB-7AA4F/CAMB:20200415_1428_X4_FAN22380_3f3d1ff3	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535654		GridION	80062	34548281	ERR4082542	80062	40847347
ERP121228	ERX4078721	GridION sequencing; COG-UK/CAMB-7A8FA/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7A8FA/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535652		GridION	164610	70826250	ERR4082541	164610	84499642
ERP121228	ERX4078720	GridION sequencing; COG-UK/CAMB-7A8DC/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7A8DC/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535651		GridION	293820	126151283	ERR4082540	293820	150700536
ERP121228	ERX4078719	GridION sequencing; COG-UK/CAMB-7A8BE/CAMB:20200412_2038_X1_FAN42760_7e5ca733	GridION sequencing; COG-UK/CAMB-7A8BE/CAMB:20200412_2038_X1_FAN42760_7e5ca733	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535650		GridION	141299	61171779	ERR4082539	141299	72732788
ERP121228	ERX4078718	GridION sequencing; COG-UK/CAMB-79B10/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	GridION sequencing; COG-UK/CAMB-79B10/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535649		GridION	138537	59844354	ERR4082538	138537	70801539
ERP121228	ERX4078717	GridION sequencing; COG-UK/CAMB-79B01/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	GridION sequencing; COG-UK/CAMB-79B01/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535648		GridION	391848	169416979	ERR4082537	391848	200691109
ERP121228	ERX4078716	GridION sequencing; COG-UK/CAMB-79AF5/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	GridION sequencing; COG-UK/CAMB-79AF5/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535647		GridION	184569	79549915	ERR4082536	184569	94393890
ERP121228	ERX4078715	GridION sequencing; COG-UK/CAMB-79AE6/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	GridION sequencing; COG-UK/CAMB-79AE6/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535646		GridION	71588	31031349	ERR4082535	71588	36655182
ERP121228	ERX4078714	GridION sequencing; COG-UK/CAMB-79AD7/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	GridION sequencing; COG-UK/CAMB-79AD7/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535645		GridION	220982	95100447	ERR4082534	220982	112936471
ERP121228	ERX4078713	GridION sequencing; COG-UK/CAMB-79AC8/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	GridION sequencing; COG-UK/CAMB-79AC8/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535644		GridION	536593	230694504	ERR4082533	536593	274189189
ERP121228	ERX4078711	GridION sequencing; COG-UK/CAMB-79A9B/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	GridION sequencing; COG-UK/CAMB-79A9B/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535642		GridION	178489	77013875	ERR4082532	178489	91302691
ERP121228	ERX4078710	GridION sequencing; COG-UK/CAMB-79A5F/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	GridION sequencing; COG-UK/CAMB-79A5F/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535641		GridION	301778	129860140	ERR4082531	301778	154205962
ERP121228	ERX4078709	GridION sequencing; COG-UK/CAMB-79A40/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	GridION sequencing; COG-UK/CAMB-79A40/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535640		GridION	404673	174489634	ERR4082530	404673	207085377
ERP121228	ERX4078708	GridION sequencing; COG-UK/CAMB-79A22/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	GridION sequencing; COG-UK/CAMB-79A22/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535639		GridION	605106	260912710	ERR4082529	605106	310294286
ERP121228	ERX4078707	GridION sequencing; COG-UK/CAMB-79A04/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	GridION sequencing; COG-UK/CAMB-79A04/CAMB:20200410_1358_X1_FAN42725_b9f0ab9d	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535638		GridION	186114	80284435	ERR4082528	186114	95101054
ERP121228	ERX4078706	GridION sequencing; COG-UK/CAMB-78ABA/CAMB:20200411_1718_X5_FAN31067_a9768a37	GridION sequencing; COG-UK/CAMB-78ABA/CAMB:20200411_1718_X5_FAN31067_a9768a37	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535637		GridION	288467	123726884	ERR4082527	288467	147854900
ERP121228	ERX4078705	GridION sequencing; COG-UK/CAMB-78A9C/CAMB:20200411_1718_X5_FAN31067_a9768a37	GridION sequencing; COG-UK/CAMB-78A9C/CAMB:20200411_1718_X5_FAN31067_a9768a37	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535636		GridION	274807	117921057	ERR4082526	274807	140612147
ERP121228	ERX4078704	GridION sequencing; COG-UK/CAMB-78A7E/CAMB:20200411_1718_X5_FAN31067_a9768a37	GridION sequencing; COG-UK/CAMB-78A7E/CAMB:20200411_1718_X5_FAN31067_a9768a37	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535635		GridION	362764	155339805	ERR4082525	362764	185726635
ERP121228	ERX4078702	GridION sequencing; COG-UK/CAMB-78A32/CAMB:20200411_1718_X5_FAN31067_a9768a37	GridION sequencing; COG-UK/CAMB-78A32/CAMB:20200411_1718_X5_FAN31067_a9768a37	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535633		GridION	148403	63601866	ERR4082524	148403	75692310
ERP121228	ERX4078700	GridION sequencing; COG-UK/CAMB-78A05/CAMB:20200411_1445_X1_FAN41267_4f793dfa	GridION sequencing; COG-UK/CAMB-78A05/CAMB:20200411_1445_X1_FAN41267_4f793dfa	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535632		GridION	465282	200871227	ERR4082523	465282	237573038
ERP121228	ERX4078699	GridION sequencing; COG-UK/CAMB-789F9/CAMB:20200411_1718_X5_FAN31067_a9768a37	GridION sequencing; COG-UK/CAMB-789F9/CAMB:20200411_1718_X5_FAN31067_a9768a37	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535631		GridION	239884	102804809	ERR4082521	239884	122649820
ERP121228	ERX4078698	GridION sequencing; COG-UK/CAMB-789EA/CAMB:20200411_1445_X1_FAN41267_4f793dfa	GridION sequencing; COG-UK/CAMB-789EA/CAMB:20200411_1445_X1_FAN41267_4f793dfa	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535630		GridION	39266	17025053	ERR4082520	39266	19966931
ERP121228	ERX4078697	GridION sequencing; COG-UK/CAMB-789CC/CAMB:20200411_1445_X1_FAN41267_4f793dfa	GridION sequencing; COG-UK/CAMB-789CC/CAMB:20200411_1445_X1_FAN41267_4f793dfa	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535628		GridION	53294	23011609	ERR4082519	53294	27059409
ERP121228	ERX4078696	GridION sequencing; COG-UK/CAMB-789BD/CAMB:20200411_1718_X5_FAN31067_a9768a37	GridION sequencing; COG-UK/CAMB-789BD/CAMB:20200411_1718_X5_FAN31067_a9768a37	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535627		GridION	207883	89269189	ERR4082518	207883	106388168
ERP121228	ERX4078695	GridION sequencing; COG-UK/CAMB-789AE/CAMB:20200411_1445_X1_FAN41267_4f793dfa	GridION sequencing; COG-UK/CAMB-789AE/CAMB:20200411_1445_X1_FAN41267_4f793dfa	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535626		GridION	362789	155771076	ERR4082517	362789	184728824
ERP121228	ERX4078693	GridION sequencing; COG-UK/CAMB-78971/CAMB:20200411_1718_X5_FAN31067_a9768a37	GridION sequencing; COG-UK/CAMB-78971/CAMB:20200411_1718_X5_FAN31067_a9768a37	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535623		GridION	289537	123845664	ERR4082516	289537	147892487
ERP121228	ERX4078691	GridION sequencing; COG-UK/CAMB-78953/CAMB:20200411_1718_X5_FAN31067_a9768a37	GridION sequencing; COG-UK/CAMB-78953/CAMB:20200411_1718_X5_FAN31067_a9768a37	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535621		GridION	186499	79857926	ERR4082515	186499	95329157
ERP121228	ERX4078690	GridION sequencing; COG-UK/CAMB-78944/CAMB:20200411_1445_X1_FAN41267_4f793dfa	GridION sequencing; COG-UK/CAMB-78944/CAMB:20200411_1445_X1_FAN41267_4f793dfa	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	ERS4535620		GridION	106716	46037020	ERR4082514	106716	54336728
