	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
44	ERR4085425	2020-05-02 11:32:30	2020-05-02 13:13:57	281955	140538634	0	498	32	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085425	ERX4079380		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536172	SAMEA6808522	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR922							no					UNIVERSITY OF GLASGOW	ERA2537793		public	789E3F3717708384691B16036E1E5C0E	BAC877F21E9AA2F2DDA24633E2A4B87D
45	ERR4085426	2020-05-02 11:32:30	2020-05-02 13:14:02	285756	142412581	0	498	32	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085426	ERX4079381		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536173	SAMEA6808523	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR929							no					UNIVERSITY OF GLASGOW	ERA2537795		public	592EE53FBEAAA5D6D9AE63AC1C9807E6	FB08B819FBAEC402804FDAEB455825C2
46	ERR4085427	2020-05-02 11:32:30	2020-05-02 13:14:00	177639	88674483	0	499	20	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085427	ERX4079382		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519785	SAMEA6792113	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR93							no					UNIVERSITY OF GLASGOW	ERA2537797		public	35CC73009E2FB9E34A034D8E06167B72	7531D15FD43C5DA3B5BD0F248AB52D57
47	ERR4085429	2020-05-02 11:32:31	2020-05-02 13:14:00	355233	177186928	0	498	38	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085429	ERX4079384		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536175	SAMEA6808525	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR942							no					UNIVERSITY OF GLASGOW	ERA2537800		public	01D8E2DB0166A8C212A6923815A82B8F	253180214119E8E4EB6AF8AF68768207
48	ERR4085430	2020-05-02 11:32:31	2020-05-02 13:14:01	215322	107521691	0	499	24	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085430	ERX4079385		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519786	SAMEA6792114	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR96							no					UNIVERSITY OF GLASGOW	ERA2537802		public	792B5DEC0469A628ACEC3B0CD9071A4E	0A03B5683103E744B87BC4AE4F2BFF0D
49	ERR4085431	2020-05-02 11:32:31	2020-05-02 13:14:07	245157	121213908	0	494	29	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085431	ERX4079386		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536176	SAMEA6808526	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR962							no					UNIVERSITY OF GLASGOW	ERA2537804		public	5A6A49CD0E82D71ECDB1B1FD2D27D11B	187003F436A10EC12097EDFC61C0DC8B
50	ERR4085432	2020-05-02 11:32:31	2020-05-02 13:14:10	332765	165278418	0	496	38	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085432	ERX4079387		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536177	SAMEA6808527	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR965							no					UNIVERSITY OF GLASGOW	ERA2537805		public	EC1FDFD8F5D9AF3F8F3197F65AA7213D	F31E5DCEBCA5B5FEB44A77E01615CB54
51	ERR4085434	2020-05-02 11:32:31	2020-05-02 13:13:59	303545	151422499	0	498	33	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085434	ERX4079389		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536179	SAMEA6808529	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR969							no					UNIVERSITY OF GLASGOW	ERA2537809		public	35832C32C9DD507FAF644802B767A57C	29012084A4DB50E828F90E53C4FF83A6
52	ERR4085435	2020-05-02 11:32:31	2020-05-02 13:14:13	397945	197914100	0	497	60	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085435	ERX4079390		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519787	SAMEA6792115	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR97							no					UNIVERSITY OF GLASGOW	ERA2537811		public	7E544A8022C9C9E2FED6200EAE92DAC3	E192BF37B8B6A0AB765628354EC4CF5C
53	ERR4085437	2020-05-02 11:32:31	2020-05-02 13:13:58	268415	133878686	0	498	28	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085437	ERX4079392		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536181	SAMEA6808531	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR977							no					UNIVERSITY OF GLASGOW	ERA2537814		public	F882C408CAE7E813A9765AC6489405CF	168A135DA190259FC0961BAA123C0449
54	ERR4085439	2020-05-02 11:32:31	2020-05-02 13:14:03	223609	111682364	0	499	24	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085439	ERX4079394		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519788	SAMEA6792116	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR99							no					UNIVERSITY OF GLASGOW	ERA2537818		public	403A247BA05B796A6C7DAFD4AC325129	3B05B7B6D0FAF532A98C1CEE1C7BE1BD
55	ERR4085440	2020-05-02 11:32:31	2020-05-02 13:14:07	316435	157898619	0	498	34	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085440	ERX4079395		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536183	SAMEA6808533	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR997							no					UNIVERSITY OF GLASGOW	ERA2537819		public	E53068B71FEB90277B6B5331273B1D97	D54B2B74915EA44E9F4028799FAF3FD2
56	ERR4085441	2020-05-02 11:32:31	2020-05-02 13:14:15	397319	197708183	0	497	47	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085441	ERX4079396		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536184	SAMEA6808534	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR999							no					UNIVERSITY OF GLASGOW	ERA2537821		public	313A7178149D2530011CFFA10759B5A4	735517CAE04D1FBAA22AF04D0892A200
57	ERR4165100	2020-05-21 10:22:36	2020-05-21 11:39:36	466635	127394439	0	273	31	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165100	ERX4130410		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP121228	PRJEB37886		629258	ERS4575819	SAMEA6848222	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/NORW-E7306							no					QUADRAM INSTITUTE BIOSCIENCE	ERA2623993		public	A67080911163F303DD5D05B9BD561B94	4580AF3FA5CF381A81A4325D70748963
58	ERR4164759	2020-05-20 12:05:32	2020-05-20 22:24:45	486598	182444399	0	374	70	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4164/ERR4164759	ERX4130083		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4575743	SAMEA6848146	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-243FE							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623727		public	DAC24DA601080436ACAF637E19588EC4	912A10A0CFD0812FC5E3135591F2E636
59	ERR4165113	2020-05-21 10:22:36	2020-05-21 11:39:33	634519	232302895	0	366	87	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165113	ERX4130391		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4575802	SAMEA6848205	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-24455							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2624006		public	7CA1B1BE376B80CD2B59064018CA5672	652121D437A92174FC3358ECFEA5739E
60	ERR4165120	2020-05-21 10:22:36	2020-05-21 11:39:22	345426	97373883	0	281	16	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165120	ERX4130386		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575795	SAMEA6848198	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-25F53							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2624013		public	DF07DCA98500AC88F22ABD4905BB4178	6196B84B443F543C6E22507DEC597C7D
61	ERR4165019	2020-05-20 12:05:32	2020-05-20 22:24:33	418369	105591415	0	252	18	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165019	ERX4130086		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575747	SAMEA6848150	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-269BE							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623733		public	CEEF27079093DBE41196FC5565E8221E	AFD0A19D5B0EE9CC9674005960E7CB9E
62	ERR4165051	2020-05-20 12:05:32	2020-05-20 22:24:38	358804	102566967	0	285	17	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165051	ERX4130365		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575772	SAMEA6848175	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-2715B							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623902		public	C185F82421815ABFC40B15C52F35B980	3DE8656FF19A51FBE41D1EDD8EC6D114
63	ERR4165045	2020-05-20 12:05:32	2020-05-20 22:24:38	339926	95632162	0	281	15	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165045	ERX4130387		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575796	SAMEA6848199	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-2723A							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623866		public	BF220AC6B779E6B12FBCE08D9DF501E9	604AF6EBFCFDB0FF89399E7CDC0E3F8F
64	ERR4165055	2020-05-20 12:05:32	2020-05-20 22:24:45	119252	33600356	0	281	6	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165055	ERX4130412		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575820	SAMEA6848223	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-27337							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623924		public	C9DBF06EBC0A94310F6B48F505AEBC04	389CAAA36D02124D61710003031BE062
65	ERR4165131	2020-05-21 13:39:03	2020-05-21 15:22:37	384632	95640419	0	248	16	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165131	ERX4130405		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575813	SAMEA6848216	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-27BD5							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2624024		public	01E426A18D028AF1C7C04986EE42E682	AD8F09517241D5997E911102E7642446
66	ERR4165047	2020-05-20 12:05:32	2020-05-20 22:24:35	327584	80639609	0	246	14	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165047	ERX4130395		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575804	SAMEA6848207	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-27D0C							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623878		public	20C4D27285E818D24180273D0EBF26EE	1D5AFEB28BEEF0525176CD26BC643C63
67	ERR4165037	2020-05-20 12:05:32	2020-05-20 22:24:32	347377	97768395	0	281	16	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165037	ERX4130353		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575758	SAMEA6848161	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-28020							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623800		public	2D89A580BC2E6CB1506444D3BBB359E4	00011FA6B8F50EA93AA941CD2CDF9B2B
68	ERR4165052	2020-05-20 12:05:32	2020-05-20 22:24:37	390532	109558575	0	280	18	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165052	ERX4130357		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575764	SAMEA6848167	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-2807B							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623903		public	8A0D91268284813C8E64B662C44C4EFD	E0A0FD1243AF6D349192074B9D799783
69	ERR4165030	2020-05-20 12:05:32	2020-05-20 22:24:36	350168	97325143	0	277	16	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165030	ERX4130354		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575759	SAMEA6848162	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-28406							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623755		public	FC3E173E9E5DE3247C4D29D58C623803	A80D17A5149A25F95F58B6611DB64F5B
70	ERR4165091	2020-05-21 10:22:36	2020-05-21 11:39:03	350265	98127717	0	280	16	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165091	ERX4130371		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575779	SAMEA6848182	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-2855E							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623984		public	F310FAF80CF7B9D710DA53FC064F9508	491ED3934A8B37779AC1BB1AC5019BF1
71	ERR4165088	2020-05-21 10:22:36	2020-05-21 11:39:09	313978	88053144	0	280	14	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165088	ERX4130370		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575777	SAMEA6848180	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-286D3							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623979		public	E44CCB6A96318CEB8254E7203BBCFDE8	06A8D33E1905FDB224A5FD1E8D33AF5B
72	ERR4165032	2020-05-20 12:05:32	2020-05-20 22:24:35	353775	100792208	0	284	16	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165032	ERX4130358		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575763	SAMEA6848166	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-28749							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623765		public	82F4582C0029B1B7E79A22ADBB05053E	AC24BF1BFDE4FBBE3171266966188D1E
73	ERR4165070	2020-05-21 10:22:36	2020-05-21 11:39:19	405487	117261654	0	289	19	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165070	ERX4130362		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575768	SAMEA6848171	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-29B79							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623959		public	5158F5DB6FF8E05BA87E90D1652839B0	C165CB10E16F3E3EE9F5F60099A80F41
74	ERR4165031	2020-05-20 12:05:32	2020-05-20 22:24:36	391990	112530150	0	287	19	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165031	ERX4130355		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575761	SAMEA6848164	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-29FD7							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623756		public	B849A67D63DB6126CD9B195C83266B11	F4AA61808D55466ACE74F60358EEB93B
75	ERR4165034	2020-05-20 12:05:32	2020-05-20 22:24:33	340916	93584631	0	274	16	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165034	ERX4130360		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575766	SAMEA6848169	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-2AEAC							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623782		public	85213B557E49D1A0B7E6AAAA8E85C787	73BC53ED85CCF5C5E9A09FBAAA1EA363
76	ERR4165086	2020-05-21 10:22:36	2020-05-21 11:39:19	408894	114804177	0	280	19	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165086	ERX4130406		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575814	SAMEA6848217	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-2AF30							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2623976		public	9FA5F78BBB4C2A92F7E8872ABDEA2D04	E58744AEC2636C292B4FC3D7A7B519FE
77	ERR4165115	2020-05-21 10:22:36	2020-05-21 11:39:21	365010	103746590	0	284	17	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4165/ERR4165115	ERX4130385		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	NextSeq 550	ERP121228	PRJEB37886		629258	ERS4575794	SAMEA6848197	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/PHWC-2AF7C							no					PUBLIC HEALTH WALES (CARDIFF)	ERA2624008		public	5935EE61706041F43A60271582F3CCAE	356BF9B18EDA74C4F06DF128044A977C
78	ERR4085219	2020-05-02 11:32:28	2020-05-02 12:12:29	294752	146866044	0	498	30	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR4085/ERR4085219	ERX4079201		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536048	SAMEA6808398	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR338							no					UNIVERSITY OF GLASGOW	ERA2537571		public	D03FCF6C4543C7C64D48F547291A5348	9D1D2DE8292E04BEF57D9B821EDDC9C5
79	ERR4085220	2020-05-02 11:32:28	2020-05-02 12:12:54	338481	168924252	0	499	37	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085220	ERX4079202		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519732	SAMEA6792060	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR34							no					UNIVERSITY OF GLASGOW	ERA2537573		public	7C2E3DADCC05E9EDB688E50138BF0E09	060FEF1A002BD7F0641D4A68510DAD07
80	ERR4085221	2020-05-02 11:32:28	2020-05-02 12:12:42	333205	166314592	0	499	43	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085221	ERX4079203		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519733	SAMEA6792061	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR35							no					UNIVERSITY OF GLASGOW	ERA2537575		public	F10B5E57623459FD9EC9CE6D84213729	7663B16E5A2384EB743EF183C208167C
81	ERR4085222	2020-05-02 11:32:28	2020-05-02 12:12:37	261964	130724623	0	499	34	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085222	ERX4079204		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519734	SAMEA6792062	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR36							no					UNIVERSITY OF GLASGOW	ERA2537576		public	B83D12D0FE34BE87125CC61D8A820067	5125DDEA10B3CB804569AEB02778A417
82	ERR4085224	2020-05-02 11:32:28	2020-05-02 12:12:34	134265	66935442	0	498	13	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR4085/ERR4085224	ERX4079206		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536050	SAMEA6808400	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR367							no					UNIVERSITY OF GLASGOW	ERA2537580		public	DB3DAD5E92E8195B5AFEE3BD90E0947B	77D7A481AE2214D1CC32C5FCEC201C55
83	ERR4085225	2020-05-02 11:32:28	2020-05-02 12:12:36	326358	162843261	0	498	42	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR4085/ERR4085225	ERX4079207		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519735	SAMEA6792063	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR37							no					UNIVERSITY OF GLASGOW	ERA2537581		public	051C958AE391DC9A3E15F4547D72F067	BC86A44799E8226AC4C9C67BE278B249
84	ERR4085227	2020-05-02 11:32:28	2020-05-02 12:12:43	401634	200400403	0	498	50	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085227	ERX4079233		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519736	SAMEA6792064	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR38							no					UNIVERSITY OF GLASGOW	ERA2537585		public	A629A0BA4EF38B7FEBEB2C139337C1E4	EDEB10D672A294699480A9569270010C
85	ERR4085229	2020-05-02 11:32:28	2020-05-02 12:12:36	270964	134723770	0	497	32	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085229	ERX4079235		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536077	SAMEA6808427	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR397							no					UNIVERSITY OF GLASGOW	ERA2537588		public	5132B109794BA736DE8E4FF71D54DDDE	C2D9DBEC643DA75510596CB995A34438
86	ERR4085230	2020-05-02 11:32:28	2020-05-02 12:12:41	217619	108577302	0	498	23	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085230	ERX4079236		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519737	SAMEA6792065	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR40							no					UNIVERSITY OF GLASGOW	ERA2537590		public	04A5A15E83BCDF12BF04302EF817AA9E	E915A7D0D4AFB9C4E63300DE74C8ED78
87	ERR4085231	2020-05-02 11:32:28	2020-05-02 12:12:36	223458	111360146	0	498	26	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085231	ERX4079237		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536078	SAMEA6808428	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR400							no					UNIVERSITY OF GLASGOW	ERA2537591		public	B5741E54123741890AB9F9C51A433F70	30B241DF2AD7B03B6D1A7F78CE80C8DB
88	ERR4085232	2020-05-02 11:32:28	2020-05-02 12:12:54	336145	167372195	0	497	49	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085232	ERX4079238		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519738	SAMEA6792066	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR41							no					UNIVERSITY OF GLASGOW	ERA2537593		public	D6A1B9A48CEC713C5A67784F9D70DD82	E05826A286435F574F9E63E27B9477A8
